source_unit_id,document_order,path,block_kind,byte_start,byte_end,line_start,line_end,global_line_start,global_line_end,unit_sha256,review_status,review_epoch,review_disposition,source_status,uncertainty,secondary_roles,candidate_ids,route_ids,evidence_statement,review_stage,reviewer
U002121,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,34903,35299,219,220,4402,4403,b504a5e7afee67bf761ef9687e3be81c8220cf05431bf8356d15cce679297d98,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002122,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,35299,35777,221,222,4404,4405,70aaaf195c49a940b8cc49b13684ef5bdc63dcc5828a3f05e503eed3fbb48a2c,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002123,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,35777,36109,223,224,4406,4407,d86aa05d573e27173131879da0cde236f4afae26f46dc51a46589a8184b9a036,REVIEWED,2,CROSS_REFERENCE,CLEAR,,"[""EXTERNAL_ONLY""]",[],"[""R000715""]",The unit principally points to page 377; resolution is reserved for the coordinator.,12,ch08-union
U002124,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,36109,36409,225,226,4408,4409,c6751c1a60323662cfcdb162f847785580e2e52e1f9ac36583a966191084ca3d,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002125,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,heading,36409,36444,227,228,4410,4411,30a37ddc39a930ae67d9566285540a679b4bd99ade6fcb796ac92b57097bf93e,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],Section heading only; it introduces no native mechanics.,12,ch08-union
U002126,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,36444,36659,229,230,4412,4413,39886c142b19a4941d0572e03a3bd220374db623897abc146487820173e60788,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002127,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,36659,37001,231,232,4414,4415,5ea84928b0beb412f12c4f92e567ce0cb6e55b7e1353be5e0eed91d14ab727e0,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002128,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,37001,37482,233,234,4416,4417,e4628a4fbdde844c5abdacd528f09c6fce6afff79aa3cfbd3c7a9fda5c59fe3e,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002129,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,37482,37879,235,236,4418,4419,2e2f8476b3b6bed783cc306fca152b9c1bdefcae7a650ab4001184ecede58918,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002130,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,37879,38230,237,238,4420,4421,6ff304ba1ad6f64e4602d0f5948620a0eebe46b3a5c077b32b0ddac9988d05e9,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002131,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,38230,38752,239,240,4422,4423,e5e5d25025f5df352be09a2f4042a691655fe59f46426463b5a3502dff41538c,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002132,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,38752,39021,241,242,4424,4425,594f67b213ff49f8558b344bf459419e5c8cf71222b6abe9bf53ed7e22ae80cc,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002133,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,39021,39360,243,244,4426,4427,ef20fb48bcda3f397fc2b3e99f10f2c810ffef140486e0c95402ebd5377deef2,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002134,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,39360,39417,245,246,4428,4429,d32c4c0654ccdd5084f3e981a02d6a1474baeaaf58c9169b99553f3f0f144eaa,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002135,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,39417,39757,247,248,4430,4431,d2955287d8cec3bdf0a91497173f2b4c51c885701a09c42b0aab2dcd40b94ce7,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002136,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,39757,40260,249,250,4432,4433,372723512b910e419d479800d69e94d473c4754ece039355c6bf438c5005dab3,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002137,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,40260,40724,251,252,4434,4435,0597b70862da464e18493073d396aa494d744aae54d9744174592788b396c2ff,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002138,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,40724,41210,253,254,4436,4437,fc31f35cc790537eae88d240b21016fb16b9db2446ca1d1c918ac5af0742f3ec,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002139,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,image,41210,41241,255,256,4438,4439,7276a44069c4c6554185d036bf6748f0bb74b7061dcc8a4f45b2f550a840c09d,REVIEWED,2,REPRESENTATION_OR_OBSERVER,CLEAR,,"[""REPRESENTATION""]",[],[],The complete image unit represents observed or generated forms but does not independently introduce a source-delimited native law.,12,ch08-union
U002140,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,41241,41557,257,258,4440,4441,b14afbdb7d4b04f4ff549810759bf1d108e6d5b7293e8e66c5818bb3d3b47a2e,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002141,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,41557,42045,259,260,4442,4443,72e2d11247fd14ca46ee49801b5576b15b9aaed186a064e9bf353d737ab73614,REVIEWED,2,CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit first defines W0007: fitness-weighted reproduction plus random mutation produces a generational program search.,12,ch08-union
U002142,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,42045,42101,261,262,4444,4445,6678ea248a3c914781f10c866e1881205d0696e3fbe05f44e499a8f631fbce9c,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002143,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,42101,42658,263,264,4446,4447,a764f6622d5c1e7b373a5b1bc61baa56b3e63dd5815c758ded9a1301ddc2d72f,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]","[""R000716""]",This unit bounds W0007 by explaining when iterative random search converges or becomes astronomically slow.,12,ch08-union
U002144,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,42658,43238,265,266,4448,4449,0326532cf2f58f5ce95ca77b530d2835d4a7e9c0be4aa993ee010507bbf39941,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit supplies sexual recombination and separately updated program parts as qualitative variants of W0007.,12,ch08-union
U002145,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,43238,43518,267,268,4450,4451,60a8bb12faa2bdc9e2eef6f255e79fdd7c78690dacfc71cceee97b649ef1e038,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],"This unit supports W0007 by distinguishing easy, nonfatal solutions from global fitness optima.",12,ch08-union
U002146,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,43518,43826,269,270,4452,4453,800a02cae395ee7fed213c1c37781e6444d8bfd1c046f0e3ff901b14f7e86067,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002147,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,43826,44170,271,272,4454,4455,e3d33479b9c476e905556db789dd6ebfe319214db038825054bce577058d1eab,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002148,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,44170,44507,273,274,4456,4457,0f29533328847c67e7a36682ca83d90d2f1e8ed0c50c4f9e27550ad752448a2e,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002149,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,44507,44725,275,276,4458,4459,db1e4c30a150d850acdd3fe7bb27cfa1bc4f7e39c08dd00cf2ef3719df3e9913,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002150,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,44725,45032,277,278,4460,4461,dc8ae8d9887cac64264733692fa6cd701e29ffd8e5b9b2dc92fac39587dd669a,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002151,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,45032,45314,279,280,4462,4463,87393ddb6689c5b582af415c87ba603c7909f0d0872f993498b716c0e6fabe1c,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002152,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,45314,45901,281,282,4464,4465,b503740135fa1313b741cdec061c9907bfafa8d5db2cf0ce7d7d2e6c2d30cb1e,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002153,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,45901,46307,283,284,4466,4467,f5d98d60490cd8df580ca35c355b24538a00d06aa49d9a4e08d60854bf32c0ad,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002154,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,46307,46600,285,286,4468,4469,f68c737187034437eee43eee0760028f4e110bd24d7dbf16c600b35109b2acca,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit supports the random-mutation program sequence within W0007.,12,ch08-union
U002155,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,46600,46949,287,288,4470,4471,6455cf2518d8de334cbf5cd5254e1f977adf8754711431e6d1e9a3c36b4e23a8,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit directly supplies natural-selection dominance and coarse fitness criteria for W0007.,12,ch08-union
U002156,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,46949,47371,289,290,4472,4473,98d528efda657b23035a09429febf0f024698ff308d90a3217839ee2fa222de4,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002157,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,47371,47577,291,292,4474,4475,261d60312dd96d9bc50ca47954c869794c2791971821b66dc4c021a6a3e6ab5e,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit states the first-successful-enough survival behavior for W0007 while leaving its pruning threshold unstated.,12,ch08-union
U002158,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,47577,47991,293,294,4476,4477,f0fc4fc1b3b2179f4c591dffb1e788175b41ab26ee67c1320a6ed0f4f97ef9c1,REVIEWED,2,SUPPORTS_CANDIDATE,CLEAR,,[],"[""B1420""]",[],This unit supplies the complex-program outcome interpretation for W0007.,12,ch08-union
U002159,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,47991,48258,295,296,4478,4479,2a3b6e6b19232fa9d62ea52c2e05b3b32724ee512ec22bd5868a67f5e23b5f70,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002160,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,48258,48307,297,298,4480,4481,fd0414cf4977b2ff8d9a822e968a007854d70469a3b140f29554b22648f68c5b,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002161,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,48307,48713,299,300,4482,4483,da5398532d2296776590d4924ebd2ac8480a83020f2a83a72f27ba0a4aa53705,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002162,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,48713,49113,301,302,4484,4485,cabf3f4176b8107d634e9e0387a8bb1e5281274a9897aa08d327645f9cba3605,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002163,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,49113,49389,303,304,4486,4487,3463c04d4ac2b6f1798ea4e2b40635b12478baa1d9238cf2aece3f4e8fca3214,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002164,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,49389,49795,305,306,4488,4489,7b6208cb2a1436676973d141bcdf6d02f1553a5c94dd445fcecee09cf7c10b9b,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002165,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,49795,50107,307,308,4490,4491,d4b8c378fab3a73c395551b5f14be604965819eeb4ebc726560cfe66e6a071a7,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002166,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,50107,50446,309,310,4492,4493,eefbdcd653ee54493cb6797df6c6ac7a05dc592c29929c7f7c6e7e53cdef0c8f,REVIEWED,2,CROSS_REFERENCE,CLEAR,,"[""EXTERNAL_ONLY""]",[],"[""R000717""]",The unit principally points to two sections from now; resolution is reserved for the coordinator.,12,ch08-union
U002167,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,50446,50856,311,312,4494,4495,06d1aac48bb5e0f5f0d28475293446619018e3f5d92a83f59f780615878ddb86,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002168,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,50856,51098,313,314,4496,4497,f3c34d138c47d22d8e1ecc3c9c5152f2eaa1f258999f6291312443c170e92037,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
U002169,10,CHAPTERS/08-Implications-for-Everyday-Systems.md,paragraph,51098,51376,315,316,4498,4499,f7673a788e374dd478c5dafecda09a14cf122b9b1d945e49bc6f21e4e9823063,REVIEWED,2,NO_CONSTRUCTION,CLEAR,,[],[],[],"Complete in-context review found explanatory, observational, connective, or argumentative prose but no independently delimited native law in this unit.",12,ch08-union
